Category,brand,brand_name_weight,full_price,name,sale_price,store,weight
Spirit,New Amsterdam Vodka,"['New Amsterdam Vodka', ' 750 ml', ' 80 Proof']",$14.99, 750 ml,$11.99,Bristol Farms, 80 Proof
Spirit,Tanqueray Gin,"['Tanqueray Gin', ' 750 ml', ' 94.6 Proof']",$22.98, 750 ml,$19.99,Bristol Farms, 94.6 Proof
Spirit,Bailey's Irish Cream Liqueur,"[""Bailey's Irish Cream Liqueur"", ' 750 ml', ' 34 Proof']",$22.99, 750 ml,na,Bristol Farms, 34 Proof
Spirit,Johnnie Walker Black Label Scotch Whisky 12 Year,"['Johnnie Walker Black Label Scotch Whisky 12 Year', ' 750 ml', ' 80 Proof']",$34.99, 750 ml,na,Bristol Farms, 80 Proof
Spirit,Sauza Hornitos Reposado Tequila,"['Sauza Hornitos Reposado Tequila', ' 750 mL', ' 80 Proof']",$29.98, 750 mL,$24.99,Bristol Farms, 80 Proof
Spirit,Kraken Black Spiced Rum Liquor,"['Kraken Black Spiced Rum Liquor', ' 750 ml', ' 94 Proof']",$22.99, 750 ml,na,Bristol Farms, 94 Proof
Spirit,Stolichnaya Vodka,"['Stolichnaya Vodka', ' 750 ml', ' 80 Proof']",$24.98, 750 ml,$19.99,Bristol Farms, 80 Proof
Spirit,Martini & Rossi Dry Vermouth,"['Martini & Rossi Dry Vermouth', ' 375 ml']",$4.99, 375 ml,na,Bristol Farms,na
Spirit,Crown Royal Canadian Whiskey,"['Crown Royal Canadian Whiskey', ' 750 ml', ' 80 Proof']",$25.98, 750 ml,$19.99,Bristol Farms, 80 Proof
Spirit,Belvedere Vodka,"['Belvedere Vodka', ' 750 ml', ' 80 Proof']",$29.98, 750 ml,$23.99,Bristol Farms, 80 Proof
Spirit,Beefeater Gin,"['Beefeater Gin', ' 750 mL', ' 94 Proof']",$18.98, 750 mL,$15.99,Bristol Farms, 94 Proof
Spirit,Bacardi Gold Rum,"['Bacardi Gold Rum', ' 750 ml', ' 80 Proof']",$14.99, 750 ml,$12.99,Bristol Farms, 80 Proof
Spirit,Kahlua Liqueur,"['Kahlua Liqueur', ' 750 ml', ' 40 Proof']",$25.98, 750 ml,$22.99,Bristol Farms, 40 Proof
Spirit,Laphroaig Single Malt Scotch 10 Year,"['Laphroaig Single Malt Scotch 10 Year', ' 750 ml', ' 86 Proof']",$56.99, 750 ml,na,Bristol Farms, 86 Proof
Spirit,Boodles Gin,"['Boodles Gin', ' 750 ml', ' 90.4 Proof']",$22.99, 750 ml,na,Bristol Farms, 90.4 Proof
Spirit,Grey Goose Vodka,"['Grey Goose Vodka', ' 1.75 L', ' 80 Proof']",$76.98, 1.75 L,$64.99,Bristol Farms, 80 Proof
Spirit,Maker's 46 Bourbon,"[""Maker's 46 Bourbon"", ' 750 mL', ' 94 Proof']",$39.99, 750 mL,$36.99,Bristol Farms, 94 Proof
Spirit,Patron Anejo Tequila,"['Patron Anejo Tequila', ' 750 ml', ' 80 Proof']",$52.99, 750 ml,na,Bristol Farms, 80 Proof
Spirit,Smirnoff Vodka,"['Smirnoff Vodka', ' 750 ml', ' 80 Proof (Packaging May Vary)']",$13.99, 750 ml,$10.99,Bristol Farms, 80 Proof (Packaging May Vary)
Spirit,Absolute Mandrin Vodka,"['Absolute Mandrin Vodka', ' 750 ml', ' 80 Proof']",$21.98, 750 ml,$19.99,Bristol Farms, 80 Proof
Spirit,St. Germain Elderflower Liqueur,"['St. Germain Elderflower Liqueur', ' 750 mL', ' 40 Proof']",$43.99, 750 mL,$39.99,Bristol Farms, 40 Proof
Spirit,Tequila Cazadores Blanco,"['Tequila Cazadores Blanco', ' 750 ml', ' 80 Proof']",$33.99, 750 ml,$28.99,Bristol Farms, 80 Proof
Spirit,Ciroc Vodka,"['Ciroc Vodka', ' 750 mL', ' 80 Proof']",$34.99, 750 mL,$24.99,Bristol Farms, 80 Proof
Spirit,Lagavulin Single Malt Scotch 16 Yr,"['Lagavulin Single Malt Scotch 16 Yr', ' 750 ml', ' 86 Proof']",$89.99, 750 ml,na,Bristol Farms, 86 Proof
Spirit,Pimm's Cup No. 1 Liqueur,"[""Pimm's Cup No. 1 Liqueur"", ' 50 Proof', ' 750 ml']",$24.98, 50 Proof,$21.99,Bristol Farms, 750 ml
Spirit,Bulleit Bourbon Whiskey,"['Bulleit Bourbon Whiskey', ' 750ml']",$29.99, 750ml,na,Bristol Farms,na
Spirit,Four Roses Bourbon Small Batch,"['Four Roses Bourbon Small Batch', ' 750 ml', ' 90 Proof']",$36.99, 750 ml,na,Bristol Farms, 90 Proof
Spirit,Absolute Citron Vodka,"['Absolute Citron Vodka', ' 750 ml', ' 80 Proof']",$21.98, 750 ml,$19.99,Bristol Farms, 80 Proof
Spirit,New Amsterdam Vodka,"['New Amsterdam Vodka', ' 1.75 L', ' 80 Proof']",$24.98, 1.75 L,$19.99,Bristol Farms, 80 Proof
Spirit,Pyrat Planter's Gold XO Reserve Rum 80 proof,"[""Pyrat Planter's Gold XO Reserve Rum 80 proof"", ' 750 mL']",$34.99, 750 mL,$29.99,Bristol Farms,na
Spirit,Johnnie Walker Red Label Scotch Whisky,"['Johnnie Walker Red Label Scotch Whisky', ' 750 ml', ' 80 Proof']",$25.99, 750 ml,na,Bristol Farms, 80 Proof
Spirit,Old Overholt Rye Whiskey 80 proof,"['Old Overholt Rye Whiskey 80 proof', ' 750 mL']",$18.99, 750 mL,na,Bristol Farms,na
Spirit,Espolon,"['Espolon', ' Liquor Anejo', ' 750mL']",$34.99, Liquor Anejo,$29.99,Bristol Farms, 750mL
Spirit,Dolin Vermouth Dry 35 proof,"['Dolin Vermouth Dry 35 proof', ' 750 mL']",$16.99, 750 mL,na,Bristol Farms,na
Spirit,Woodford Reserve Rye,"['Woodford Reserve Rye', ' 750 mL', ' 90.4 Proof']",$42.99, 750 mL,$38.99,Bristol Farms, 90.4 Proof
Spirit,Nikka Japanese Coffey Grain Whisky,"['Nikka Japanese Coffey Grain Whisky', ' 750 mL', ' 90 Proof']",$69.99, 750 mL,na,Bristol Farms, 90 Proof
Spirit,High West Rendezvous Rye,"['High West Rendezvous Rye', ' 750mL']",$69.99, 750mL,na,Bristol Farms,na
Spirit,Martini & Rossi Sweet Rosso Vermouth 30 proof,"['Martini & Rossi Sweet Rosso Vermouth 30 proof', ' 750 mL']",$7.99, 750 mL,na,Bristol Farms,na
Spirit,Belvedere Vodka,"['Belvedere Vodka', ' 59.17 Fl Oz']",$59.99, 59.17 Fl Oz,$39.99,Bristol Farms,na
Spirit,na,['Absolut Vodka'],$21.98,Absolut Vodka,$19.99,Bristol Farms,na
Spirit,Sauza Gold Tequila,"['Sauza Gold Tequila', ' 750mL', ' 80 Proof']",$18.98, 750mL,$11.99,Bristol Farms, 80 Proof
Spirit,Cherry Heering Liqueur,"['Cherry Heering Liqueur', ' 750 mL']",$32.99, 750 mL,$29.99,Bristol Farms,na
Spirit,Jagermeister 70 Proof,"['Jagermeister 70 Proof', ' 375 mL']",$12.99, 375 mL,na,Bristol Farms,na
Spirit,na,['Glenmorangie Quinta Ruban Port Cask Aged 12 Year Old Highland Scotch…'],$69.99,Glenmorangie Quinta Ruban Port Cask Aged 12 Year Old Highland Scotch…,na,Bristol Farms,na
Spirit,Chopin Imports Potato Vodka,"['Chopin Imports Potato Vodka', ' 750 ml', ' 80 Proof']",$39.99, 750 ml,$26.99,Bristol Farms, 80 Proof
Spirit,Grey Goose - Citron Vodka,"['Grey Goose - Citron Vodka', ' 750 ml']",$34.99, 750 ml,$29.99,Bristol Farms,na
Spirit,Pernod Anise Liqueur 80 proof,"['Pernod Anise Liqueur 80 proof', ' 750 mL']",$34.99, 750 mL,$31.99,Bristol Farms,na
Spirit,Patron Silver 80 Proof,"['Patron Silver 80 Proof', ' 375 mL']",$25.99, 375 mL,na,Bristol Farms,na
Spirit,Ron Zacapa Rum 23 Yr,"['Ron Zacapa Rum 23 Yr', ' 750 ml', ' 80 Proof']",$49.99, 750 ml,na,Bristol Farms, 80 Proof
Spirit,na,['Bulleit - 10 Year Kentucky Straight Bourbon Whiskey 750ml'],$49.99,Bulleit - 10 Year Kentucky Straight Bourbon Whiskey 750ml,$39.99,Bristol Farms,na
Spirit,na,['Godiva Chocolate Liqueur 750ml'],$32.99,Godiva Chocolate Liqueur 750ml,$29.99,Bristol Farms,na
Spirit,Michter's Small Batch Sour Mash Whiskey 86 proof,"[""Michter's Small Batch Sour Mash Whiskey 86 proof"", ' 750 mL']",$45.99, 750 mL,na,Bristol Farms,na
Spirit,The Botanist Gin 92 proof,"['The Botanist Gin 92 proof', ' 750 mL']",$42.99, 750 mL,$38.99,Bristol Farms,na
Spirit,na,"[""Lefty O'Douls Bloody Mary Mix Liter""]",$7.49,Lefty O'Douls Bloody Mary Mix Liter,$5.99,Bristol Farms,na
Spirit,Chambord Liqueur 33 proof,"['Chambord Liqueur 33 proof', ' 375mL']",$24.98, 375mL,$21.99,Bristol Farms,na
Spirit,Russells Reseve Bourbon 10 Year 90 proof,"['Russells Reseve Bourbon 10 Year 90 proof', ' 750 mL']",$39.99, 750 mL,na,Bristol Farms,na
Spirit,Carpano Punt E Mes Vermouth 32 proof,"['Carpano Punt E Mes Vermouth 32 proof', ' 750 mL']",$29.98, 750 mL,$26.99,Bristol Farms,na
Spirit,Del Maguey,"['Del Maguey', ' Crema De Mezcal', ' 750mL']",$79.99, Crema De Mezcal,na,Bristol Farms, 750mL
Spirit,Jeffersons Very Small Batch Bourbon 82.3 proof,"['Jeffersons Very Small Batch Bourbon 82.3 proof', ' 750 mL']",$38.99, 750 mL,na,Bristol Farms,na
Spirit,Tequila Ocho Plata Tequila 80 proof,"['Tequila Ocho Plata Tequila 80 proof', ' 750 mL']",$59.99, 750 mL,na,Bristol Farms,na
Spirit,Beluga Vodka,"['Beluga Vodka', ' 750 mL', ' 80 Proof']",$39.99, 750 mL,$34.99,Bristol Farms, 80 Proof
Spirit,Chartreuse,"['Chartreuse', ' 750 ml']",$35.99, 750 ml,$32.99,Bristol Farms,na
Spirit,Hennessy Privilage Cognac,"['Hennessy Privilage Cognac', ' 750 mL']",$69.99, 750 mL,na,Bristol Farms,na
Spirit,The Famous Grouse - Blended Malt Scotch Whisky 12 Year,"['The Famous Grouse - Blended Malt Scotch Whisky 12 Year', ' 750 ml']",$24.99, 750 ml,na,Bristol Farms,na
Spirit,Zafra Bourbon Cask Rum Reserve 21 Year 80 proof,"['Zafra Bourbon Cask Rum Reserve 21 Year 80 proof', ' 750 mL']",$54.99, 750 mL,na,Bristol Farms,na
Spirit,Skyy Infusions Passion Fruit,"['Skyy Infusions Passion Fruit', ' 750mL', ' 70 Proof']",$16.99, 750mL,na,Bristol Farms, 70 Proof
Snack Foods,Late July Chip Tortilla Thin Salt,"['Late July Chip Tortilla Thin Salt', ' 11 Ounce']",$3.99, 11 Ounce,na,Bristol Farms,na
Snack Foods,Blue Diamond Gluten Free Nut Thins Cracker Crisps,"['Blue Diamond Gluten Free Nut Thins Cracker Crisps', ' Hint of Salt', ' 4.25 oz']",$3.99, Hint of Salt,na,Bristol Farms, 4.25 oz
Snack Foods,Nature Valley Crunchy Granola Bar Oats 'n Honey  12 ct Bars,"[""Nature Valley Crunchy Granola Bar Oats 'n Honey  12 ct Bars"", '8.94 Ounce']",$3.99,8.94 Ounce,na,Bristol Farms,na
Snack Foods,Siete,"['Siete', ' Sea Salt Tortilla Chips', ' 5 oz']",$5.69, Sea Salt Tortilla Chips,na,Bristol Farms, 5 oz
Snack Foods,Hippeas Organic Chickpea Puffs,"['Hippeas Organic Chickpea Puffs', ' Vegan White Cheddar', ' 4 oz']",$3.49, Vegan White Cheddar,na,Bristol Farms, 4 oz
Snack Foods,Kettle Chips,"['Kettle Chips', ' Backyard BBQ', ' 5 oz']",$2.99, Backyard BBQ,na,Bristol Farms, 5 oz
Snack Foods,Snyder's of Hanover Gluten Free Pretzel Sticks,"[""Snyder's of Hanover Gluten Free Pretzel Sticks"", ' 8 Ounce']",$3.89, 8 Ounce,na,Bristol Farms,na
Snack Foods,Beanfields,"['Beanfields', ' Nacho Bean Chips', ' 5.5 oz']",$3.89, Nacho Bean Chips,na,Bristol Farms, 5.5 oz
Snack Foods,Back to Nature Non-GMO Fudge Mint Cookies,"['Back to Nature Non-GMO Fudge Mint Cookies', ' 6.4 Ounce']",$5.99, 6.4 Ounce,na,Bristol Farms,na
Snack Foods,Back to Nature Non-GMO Crispy Wheat Crackers,"['Back to Nature Non-GMO Crispy Wheat Crackers', ' 8 Ounce']",$4.19, 8 Ounce,na,Bristol Farms,na
Snack Foods,Simple Mills Almond Flour Crackers,"['Simple Mills Almond Flour Crackers', ' Rosemary & Sea Salt', ' 4.25 oz']",$4.99, Rosemary & Sea Salt,$3.99,Bristol Farms, 4.25 oz
Snack Foods,Parm Crisps,"['Parm Crisps', ' Original', ' 1.75 Ounce']",$3.69, Original,na,Bristol Farms, 1.75 Ounce
Snack Foods,Perfect Foods,"['Perfect Foods', ' Protein Bar Chocolate Walnut Brownie Organic', ' 2.2 Ounce']",$2.50, Protein Bar Chocolate Walnut Brownie Organic,na,Bristol Farms, 2.2 Ounce
Snack Foods,na,"[""Nature's Bakery Fig bar Blueberry - 6 CT""]",$4.69,Nature's Bakery Fig bar Blueberry - 6 CT,$4.29,Bristol Farms,na
Snack Foods,Terra Chips Exotic Vegetable Medley,"['Terra Chips Exotic Vegetable Medley', ' Mediterranean', ' 5 oz']",$4.29, Mediterranean,$3.99,Bristol Farms, 5 oz
Snack Foods,Back to Nature Non-GMO Harvest Whole Wheat Crackers,"['Back to Nature Non-GMO Harvest Whole Wheat Crackers', ' 8.5 Ounce']",$3.99, 8.5 Ounce,na,Bristol Farms,na
Snack Foods,Late July Organic Chia and Quinoa Restaurant Style Tortilla Chips,"['Late July Organic Chia and Quinoa Restaurant Style Tortilla Chips', ' 11 Oz']",$3.99, 11 Oz,na,Bristol Farms,na
Snack Foods,Tostitos Salsa Con Queso - Medium,"['Tostitos Salsa Con Queso - Medium', ' 15 Ounce']",$4.99, 15 Ounce,na,Bristol Farms,na
Snack Foods,SkinnyPop Popcorn,"['SkinnyPop Popcorn', ' Original', ' 4.4 oz']",$3.99, Original,na,Bristol Farms, 4.4 oz
Snack Foods,Perfect Foods,"['Perfect Foods', ' Dark Chocolate Almond Bar', ' 2.2 oz']",$2.99, Dark Chocolate Almond Bar,$2.50,Bristol Farms, 2.2 oz
Snack Foods,Simple Mills,"['Simple Mills', ' Crackers Almond Flour Farmhouse Sharp Cheddar', ' 4.25 Ounce']",$4.99, Crackers Almond Flour Farmhouse Sharp Cheddar,$3.99,Bristol Farms, 4.25 Ounce
Snack Foods,Late July Jalapeno Lime Tortilla chip,"['Late July Jalapeno Lime Tortilla chip', ' 5.5 oz']",$3.49, 5.5 oz,na,Bristol Farms,na
Snack Foods,Pirate Brands,"['Pirate Brands', ' Puffs White Cheddar', ' 4 Ounce']",$3.49, Puffs White Cheddar,na,Bristol Farms, 4 Ounce
Snack Foods,Nature's Bakery,"[""Nature's Bakery"", ' Whole Wheat Raspberry Fig Bar', ' 12 Ounce']",$4.69, Whole Wheat Raspberry Fig Bar,$4.29,Bristol Farms, 12 Ounce
Snack Foods,Siete,"['Siete', ' Lime Tortilla Chips', ' 5 oz']",$5.69, Lime Tortilla Chips,na,Bristol Farms, 5 oz
Snack Foods,Milton's Craft Bakers Gluten-Free Baked Crackers,"[""Milton's Craft Bakers Gluten-Free Baked Crackers"", ' Crispy Sea Salt', ' 4.5 Ounce']",$3.99, Crispy Sea Salt,na,Bristol Farms, 4.5 Ounce
Snack Foods,Kettle Foods,"['Kettle Foods', ' Chips Chip Potato Hot Jalapeno', ' 5 Ounce']",$2.99, Chips Chip Potato Hot Jalapeno,na,Bristol Farms, 5 Ounce
Snack Foods,Rold Gold Sticks Pretzels,"['Rold Gold Sticks Pretzels', ' 16 Ounce']",$3.29, 16 Ounce,na,Bristol Farms,na
Snack Foods,Pepperidge Farm Double Dark Chocolate Milano Cookies,"['Pepperidge Farm Double Dark Chocolate Milano Cookies', ' 7.5 oz Package']",$4.49, 7.5 oz Package,na,Bristol Farms,na
Snack Foods,Ruffles Oven Baked Cheddar & Sour Cream Flavored Potato Crisps,"['Ruffles Oven Baked Cheddar & Sour Cream Flavored Potato Crisps', ' 6.25 Ounce (Pack of 1)']",$3.29, 6.25 Ounce (Pack of 1),na,Bristol Farms,na
Snack Foods,Perfect Foods,"['Perfect Foods', ' Protein Bar Mocha Chip Organic', ' 2.2 Ounce']",$2.99, Protein Bar Mocha Chip Organic,$2.50,Bristol Farms, 2.2 Ounce
Snack Foods,Keebler Club Crackers,"['Keebler Club Crackers', ' Original', ' 13.7 oz Box']",$5.19, Original,na,Bristol Farms, 13.7 oz Box
Snack Foods,Pipsnacks Pipcorn,"['Pipsnacks Pipcorn', ' Truffle', ' 4 oz']",$3.99, Truffle,$3.29,Bristol Farms, 4 oz
Snack Foods,Chips Ahoy! Original Chocolate Chip Cookies,"['Chips Ahoy! Original Chocolate Chip Cookies', ' 13 Ounce']",$4.49, 13 Ounce,na,Bristol Farms,na
Snack Foods,Cascadian Farm Organic Granola Bars,"['Cascadian Farm Organic Granola Bars', ' Harvest Berry Chewy Granola Bars', ' 6 Bars']",$4.49, Harvest Berry Chewy Granola Bars,na,Bristol Farms, 6 Bars
Snack Foods,Marys Gone Crackers,"['Marys Gone Crackers', ' Crackers Everything Super Seed Organic', ' 5.5 Ounce']",$5.19, Crackers Everything Super Seed Organic,na,Bristol Farms, 5.5 Ounce
Snack Foods,Cheez-It Baked Snack Cheese Crackers,"['Cheez-It Baked Snack Cheese Crackers', ' Original', ' 12.4 oz Box']",$4.99, Original,na,Bristol Farms, 12.4 oz Box
Snack Foods,Barbara's Bakery,"[""Barbara's Bakery"", ' Cheese Puff Bakes', ' 5.5 oz']",$3.89, Cheese Puff Bakes,na,Bristol Farms, 5.5 oz
Snack Foods,Kettle Chips,"['Kettle Chips', ' Sea Salt Krinke Cut', ' 13 oz']",$5.49, Sea Salt Krinke Cut,na,Bristol Farms, 13 oz
Snack Foods,Tate's Bake Shop Whole Wheat Dark Chocolate Cookies,"[""Tate's Bake Shop Whole Wheat Dark Chocolate Cookies"", ' 7 oz']",$5.99, 7 oz,na,Bristol Farms,na
Snack Foods,na,['From the Ground Up - Cauliflower Crackers Cheddar - 4 oz.'],$3.99,From the Ground Up - Cauliflower Crackers Cheddar - 4 oz.,$2.99,Bristol Farms,na
Snack Foods,Blue Diamond,"['Blue Diamond', ' Cracker Nut-Thins Almond', ' 4.25 Ounce']",$3.99, Cracker Nut-Thins Almond,na,Bristol Farms, 4.25 Ounce
Snack Foods,Barnana Organic Chewy Banana Bites - Peanut Butter - 3.5 Ounce - Delicious Barnana Potassium Rich Banana Snacks - Lunch Dinner Sports Hiking Natural Snack - Whole 30,"['Barnana Organic Chewy Banana Bites - Peanut Butter - 3.5 Ounce - Delicious Barnana Potassium Rich Banana Snacks - Lunch Dinner Sports Hiking Natural Snack - Whole 30', ' Paleo', ' Vegatarian']",$4.99, Paleo,na,Bristol Farms, Vegatarian
Snack Foods,Tate's Bake Shop Chocolate Chip Walnut Cookies,"[""Tate's Bake Shop Chocolate Chip Walnut Cookies"", ' 7 oz']",$5.99, 7 oz,na,Bristol Farms,na
Snack Foods,na,['Planters Dry Roasted Whole Peanuts (16 oz Jar)'],$4.99,Planters Dry Roasted Whole Peanuts (16 oz Jar),$4.49,Bristol Farms,na
Snack Foods,Ruffles Sour Cream & Onion Flavored Potato Chips,"['Ruffles Sour Cream & Onion Flavored Potato Chips', ' 8.5 Ounce']",$4.29, 8.5 Ounce,na,Bristol Farms,na
Snack Foods,Back to Nature Non-GMO Multigrain Flax Seed Crackers,"['Back to Nature Non-GMO Multigrain Flax Seed Crackers', ' 5.5 Ounce']",$4.19, 5.5 Ounce,na,Bristol Farms,na
Snack Foods,Late July,"['Late July', ' Cracker Mini Sandwich Cheddar Cheese Organic', ' 5 Ounce']",$3.99, Cracker Mini Sandwich Cheddar Cheese Organic,$3.79,Bristol Farms, 5 Ounce
Snack Foods,From The Ground Up,"['From The Ground Up', ' Cauliflower Pretzel Twists Original', ' 4.5 Ounce']",$3.99, Cauliflower Pretzel Twists Original,$2.99,Bristol Farms, 4.5 Ounce
Snack Foods,Raincoast Crisps,"['Raincoast Crisps', ' Crisp Fig Olive', ' 5.3 Ounce']",$7.99, Crisp Fig Olive,na,Bristol Farms, 5.3 Ounce
Snack Foods,Wasa Multigrain Whole Grain Crispbread,"['Wasa Multigrain Whole Grain Crispbread', ' 9.7 Ounce']",$3.99, 9.7 Ounce,$3.50,Bristol Farms,na
Snack Foods,Tate's Bake Shop White Chocolate Macadamia Nut Cookies,"[""Tate's Bake Shop White Chocolate Macadamia Nut Cookies"", ' 7 oz']",$5.99, 7 oz,na,Bristol Farms,na
Snack Foods,Milton’s Gluten-Free Crackers (Everything). Everything Bagel-Inspired Gluten-Free Grain Baked Crackers (Single Pack,"['Milton’s Gluten-Free Crackers (Everything). Everything Bagel-Inspired Gluten-Free Grain Baked Crackers (Single Pack', ' 4.5 oz)']",$3.99, 4.5 oz),na,Bristol Farms,na
Snack Foods,Glutino Yogurt Covered Pretzels,"['Glutino Yogurt Covered Pretzels', ' 5.5 oz']",$5.99, 5.5 oz,na,Bristol Farms,na
Snack Foods,Blue Diamond NutThins Cracker Snacks,"['Blue Diamond NutThins Cracker Snacks', ' Pecan', ' Boxes', ' 4.25 oz']",$3.99, Pecan,na,Bristol Farms, 4.25 oz
Snack Foods,Bulletproof,"['Bulletproof', ' Bar Protein Vanilla Shortbread Collgen', ' 1.58 Ounce']",$3.45, Bar Protein Vanilla Shortbread Collgen,na,Bristol Farms, 1.58 Ounce
Snack Foods,na,"[""Kellogg's Nutri-Grain"", ' Soft Baked Breakfast Bars', ' Strawberry', ' Made with Whole Grain', ' 10.4 oz (8 Count)']",$4.99,Kellogg's Nutri-Grain,na,Bristol Farms,na
Snack Foods,Petit Pot Vanilla Pot De Creme,"['Petit Pot Vanilla Pot De Creme', ' 3.5 oz']",$3.49, 3.5 oz,na,Bristol Farms,na
Snack Foods,Beanfields,"['Beanfields', ' Pico de Gallo Bean Chips', ' 5.5 oz']",$3.89, Pico de Gallo Bean Chips,na,Bristol Farms, 5.5 oz
Snack Foods,Gomacro,"['Gomacro', ' Bar Balanced Goodness Granola Coconut Organic', ' 2 Ounce']",$2.99, Bar Balanced Goodness Granola Coconut Organic,$2.00,Bristol Farms, 2 Ounce
Snack Foods,Tate's Bake Shop Gluten Free Double Chocolate Chip Cookies,"[""Tate's Bake Shop Gluten Free Double Chocolate Chip Cookies"", ' 7 oz']",$5.99, 7 oz,na,Bristol Farms,na
Snack Foods,Made In Nature,"['Made In Nature', ' Apricots Organic', ' 6 Ounce']",$5.99, Apricots Organic,na,Bristol Farms, 6 Ounce
Snack Foods,4505 Meats,"['4505 Meats', ' Chicharrones Jalapeno Cheddar', ' 2.5 Ounce']",$4.29, Chicharrones Jalapeno Cheddar,na,Bristol Farms, 2.5 Ounce
Snack Foods,Carr's Table Water Crackers,"[""Carr's Table Water Crackers"", ' 4.25 Ounce']",$4.69, 4.25 Ounce,$3.99,Bristol Farms,na
Snack Foods,Pipsnacks Pipcorn,"['Pipsnacks Pipcorn', ' Sea Salt', ' 4 oz']",$3.99, Sea Salt,$3.29,Bristol Farms, 4 oz
Snack Foods,From The Ground Up,"['From The Ground Up', ' Cauliflower Crackers Sea Salt', ' 4 Ounce']",$3.99, Cauliflower Crackers Sea Salt,$2.99,Bristol Farms, 4 Ounce
Snack Foods,Marys Gone Crackers,"['Marys Gone Crackers', ' Crackers Real Thin Garlic Rosemary Organic', ' 5 Ounce']",$4.99, Crackers Real Thin Garlic Rosemary Organic,na,Bristol Farms, 5 Ounce
Snack Foods,Lay's Lightly Salted Potato Chips,"[""Lay's Lightly Salted Potato Chips"", ' 9.5 Ounce']",$4.29, 9.5 Ounce,na,Bristol Farms,na
Snack Foods,Rustic Bakery,"['Rustic Bakery', ' Flatbread Sel Gris Organic', ' 6 Ounce']",$6.99, Flatbread Sel Gris Organic,na,Bristol Farms, 6 Ounce
Snack Foods,na,"['Pepperidge Farm', ' Milano', ' Cookies', ' Milk Chocolate', ' 6 oz', ' Bag']",$4.49,Pepperidge Farm,na,Bristol Farms,na
Snack Foods,FRONTERA Chunky Mexicana Salsa,"['FRONTERA Chunky Mexicana Salsa', ' Medium', ' 16 oz.']",$4.69, Medium,na,Bristol Farms, 16 oz.
Snack Foods,Tate's Bake Shop Gluten Free Ginger Zinger Cookies,"[""Tate's Bake Shop Gluten Free Ginger Zinger Cookies"", ' 7 oz']",$5.99, 7 oz,na,Bristol Farms,na
Snack Foods,Nature Valley Chewy Granola Bar,"['Nature Valley Chewy Granola Bar', ' Trail Mix', ' Fruit and Nut', ' 6 Bars - 1.2 oz']",$3.99, Trail Mix,na,Bristol Farms, 6 Bars - 1.2 oz
Snack Foods,Saffron Road Crunchy Chickpeas,"['Saffron Road Crunchy Chickpeas', ' Bombay Spice', ' 6 Ounce']",$4.69, Bombay Spice,na,Bristol Farms, 6 Ounce
Snack Foods,TATES BAKE SHOP Coconut Crisp Cookies,"['TATES BAKE SHOP Coconut Crisp Cookies', ' 7 OZ']",$5.99, 7 OZ,na,Bristol Farms,na
Snack Foods,Simply Lay's Sea Salted Thick Cut Potato Chips,"[""Simply Lay's Sea Salted Thick Cut Potato Chips"", ' 8.5 Ounce']",$3.99, 8.5 Ounce,na,Bristol Farms,na
Snack Foods,Kettle Foods,"['Kettle Foods', ' Chips Potato Unsalted', ' 5 Ounce']",$2.99, Chips Potato Unsalted,na,Bristol Farms, 5 Ounce
Snack Foods,Milton's Craft Bakers Gluten-Free Baked Crackers,"[""Milton's Craft Bakers Gluten-Free Baked Crackers"", ' Multi-Grain', ' 4.5 Ounce']",$3.99, Multi-Grain,na,Bristol Farms, 4.5 Ounce
Snack Foods,Tate's Bake Shop Double Chocolate Chip Cookies,"[""Tate's Bake Shop Double Chocolate Chip Cookies"", ' 7 oz']",$5.99, 7 oz,na,Bristol Farms,na
Snack Foods,From The Ground Up,"['From The Ground Up', ' Pretzel Sticks Sea Salt Non-GMO Gluten-Free', ' 4.5 Ounce']",$3.99, Pretzel Sticks Sea Salt Non-GMO Gluten-Free,$2.99,Bristol Farms, 4.5 Ounce
Snack Foods,Petit Pot Salted Caramel Pot De Creme,"['Petit Pot Salted Caramel Pot De Creme', ' 3.5 oz']",$3.49, 3.5 oz,na,Bristol Farms,na
Snack Foods,TERRA Original Chips with Sea Salt,"['TERRA Original Chips with Sea Salt', ' 6.8 oz.']",$6.58, 6.8 oz.,$5.99,Bristol Farms,na
Snack Foods,Kind Bar Breakfast Protein,"['Kind Bar Breakfast Protein', ' Almond Butter', ' 7.04 OZ']",$4.49, Almond Butter,na,Bristol Farms, 7.04 OZ
Snack Foods,Zensoy,"['Zensoy', ' Chocolate and Almond Pudding', ' 3.5 oz']",$4.99, Chocolate and Almond Pudding,$4.29,Bristol Farms, 3.5 oz
Snack Foods,Nabisco Triscuit Rosemary and Olive Oil Crackers,"['Nabisco Triscuit Rosemary and Olive Oil Crackers', ' Non-GMO', ' 8.5 Ounce']",$3.99, Non-GMO,$3.69,Bristol Farms, 8.5 Ounce
Snack Foods,Simply 7 Chip Lentil Sea Salt,"['Simply 7 Chip Lentil Sea Salt', ' 4 oz']",$3.69, 4 oz,na,Bristol Farms,na
Snack Foods,Newman's Own Organics Cookie O Mint Creme,"[""Newman's Own Organics Cookie O Mint Creme"", ' 13 oz']",$4.89, 13 oz,na,Bristol Farms,na
